intensity,lag,fit,low,high
0.5911107009404398,2,-0.38937693327919165,-1.3116177839032894,0.5328639173449061
0.6896291510971798,2,-0.457854493635929,-1.3278733372932376,0.4121643500213795
0.7881476012539198,2,-0.5114625308272067,-1.4061046987224397,0.38317963706802627
0.8866660514106598,2,-0.5556580186201352,-1.5090826684110978,0.39776663117082733
0.9851845015673998,2,-0.5908891736527302,-1.6037167013046607,0.4219383539992003
1.0837029517241397,2,-0.6176042125630087,-1.6738481067561497,0.43863968163013223
1.1822214018808797,2,-0.6362513519889874,-1.7143169090958612,0.4418142051178864
1.2807398520376196,2,-0.6472788085686831,-1.726736276353986,0.4321786592166197
1.3792583021943596,2,-0.6511347989401122,-1.717718963903254,0.4154493660230296
1.4777767523510996,2,-0.6482675397412914,-1.6984952201385173,0.40196014065593455
1.5762952025078396,2,-0.6391252476102371,-1.6847224183358103,0.406471923115336
1.6748136526645796,2,-0.6241561391849669,-1.6948724802744,0.4465602019044662
1.7733321028213196,2,-0.6038084311034964,-1.7458840528493436,0.5382671906423508
1.8718505529780596,2,-0.5785303400038428,-1.8477237470409194,0.6906630670332337
1.9703690031347996,2,-0.5487700825240226,-2.00137162101171,0.9038314559636645
2.0688874532915396,2,-0.5149758753020525,-2.201563832284858,1.171612081680753
2.1674059034482793,2,-0.4775959349759491,-2.440801275635208,1.4856094056833098
2.2659243536050195,2,-0.437078478183729,-2.711799445993805,1.8376424896263468
2.3644428037617593,2,-0.39387172156340905,-3.008301890925172,2.2205584477983544
2.4629612539184995,2,-0.34842388175300587,-3.325094745963943,2.6282469824579318
2.5614797040752393,2,-0.301183175390536,-3.657788483836295,3.0554221330552234
2.6599981542319795,2,-0.25259781911401613,-4.002591333549254,3.497395695321222
2.7585166043887193,2,-0.20311602956146324,-4.356132436292599,3.949900377169673
2.8570350545454595,2,-0.15318602337089304,-4.715336202489228,4.408964155747443
0,3,0,0,0
0.09851845015673998,3,1.2764713692900131,-0.2641703229125012,2.8171130614925275
0.19703690031347995,3,1.032405713036031,-0.31593343564830967,2.3807448617203715
0.2955553504702199,3,0.46338539845515203,-0.6887442033637313,1.6155150002740353
0.3940738006269599,3,0.08248301533541111,-1.0832424155516283,1.2482084462224503
0.4925922507836999,3,-0.14590297287606527,-1.2517774130724024,0.9599714673202719
0.5911107009404398,3,-0.2709518846681634,-1.2661607736806877,0.7242570043443608
0.6896291510971798,3,-0.3418212504395594,-1.2773339647531154,0.5936914638739965
