Datetime,EC50_forecast,CI_lower,CI_upper,scenario,pH_proj,Temp_proj,mhw_proj
2040-05-01,21.84882872985289,4.149432899493615,39.54822456021216,mean,8.111949679184939,19.60666030107761,4.190790066780171
2040-06-01,22.45296362706977,4.722406888558453,40.18352036558109,mean,7.997526691983863,23.931084603689147,3.6614359338640408
2040-07-01,22.810251644154732,5.048533997491372,40.57196929081809,mean,7.953583691983862,26.99009560368915,2.933836279535583
2040-08-01,23.184285816007424,5.391407261192022,40.97716437082283,mean,7.9551416919838625,27.18407260368915,2.203892858984929
2040-09-01,23.50793616420104,5.6838967012336,41.33197562716848,mean,7.979829691983864,25.499170603689148,1.6687634479352693
2040-10-01,23.674933491846602,5.819733120727122,41.53013386296608,mean,8.033958691983864,21.761997603689153,1.473949438434289
2040-11-01,23.63336839318402,5.747007113912495,41.51972967245555,mean,8.063783691983863,19.38241260368915,1.6740789906460831
2040-12-01,23.368580420740408,5.451058233316843,41.28610260816397,mean,8.097114691983862,17.04774560368915,2.217955456317938
2041-01-01,23.029262574023505,5.080579478447898,40.97794566959911,mean,8.110621191983862,15.59373910368915,2.961961474201587
2041-02-01,22.674082138185263,4.694238134457617,40.653926141912905,mean,8.110621191983862,15.073036389403432,3.708311258307404
2041-03-01,22.321102370017826,4.310097458138138,40.332107281897514,mean,8.110621191983862,15.449194861753664,4.257963002112788
2041-04-01,22.004115479267448,3.9619496592357173,40.04628129929918,mean,8.110621191983864,17.124755853689148,4.464036107301894
2041-05-01,21.80735389548647,3.7340271673027026,39.880680623670244,mean,8.110621191983864,19.65621147465689,4.27139758917932
