Datetime,EC50_forecast,EC50_det,CI_lower,CI_upper,scenario
2029-03-01,15.771487915300781,13.766951216433359,9.45525571883189,18.07864671403483,bad
2029-04-01,12.112054706254199,13.529635998906217,9.199899934369178,17.859372063443256,bad
2029-05-01,13.202944670482916,13.295487900893914,8.947711269421303,17.643264532366523,bad
2029-06-01,15.350281675368661,13.064600062399588,8.698782863991408,17.43041726080777,bad
2029-07-01,15.420728313285089,12.83705439852086,8.453196633177107,17.22091216386461,bad
2029-08-01,12.613046284018187,12.612922230703669,8.211023898424346,17.01482056298299,bad
2029-09-01,13.96783342521341,12.392264898111486,7.972325998896592,16.812203797326383,bad
2029-10-01,13.19133275777606,12.175134348488612,7.737154882338147,16.613113814639078,bad
2029-11-01,7.6720785751318035,11.961573708073935,7.505553674987899,16.41759374115997,bad
2029-12-01,10.20569432855516,11.75161783027996,7.277557230258353,16.225678430301567,bad
2030-01-01,11.713183112555315,11.545293822992802,7.053192656035623,16.03739498994998,bad
2030-02-01,10.418123847859697,11.342621554473233,6.832479820580483,15.852763288365983,bad
2030-03-01,11.319683379680123,11.14361413794829,6.61543183711997,15.67179643877661,bad
2030-04-01,10.093773152895778,10.9482783950784,6.402055527314508,15.494501262842292,bad
2030-05-01,10.48571347432709,10.756615298567795,6.192351863868331,15.320878733267257,bad
2030-06-01,10.349199701875776,10.568620394257135,5.986316392622101,15.150924395892169,bad
2030-07-01,11.1040503286668,10.384284203097884,5.78393963452728,14.98462877166849,bad
2030-08-01,11.11000943128926,10.20359260345894,5.585207467952764,14.821977738965117,bad
2030-09-01,5.469851639449441,10.0265271942584,5.390101491816653,14.662952896700146,bad
2030-10-01,9.334582498160417,9.853065639447767,5.198599370070449,14.507531908825085,bad
2030-11-01,8.250178291603174,9.68318199440341,5.010675158090522,14.3556888307163,bad
2030-12-01,9.522371869150948,9.516847014801169,4.826299611552709,14.207394418049628,bad
2031-01-01,8.540538938723374,9.354028448565565,4.645440478381534,14.062616418749595,bad
2031-02-01,9.16343468295352,9.194691311495616,4.468062774376014,13.921319848615218,bad
2031-03-01,8.202755665276241,9.038798147175312,4.294129043120139,13.783467251230483,bad
2031-04-01,7.468727979127054,8.886309271779073,4.12359960078833,13.649018942769816,bad
2031-05-01,7.847440468377708,8.737183004381322,3.9564327664550074,13.517933242307636,bad
2031-06-01,7.158372180574913,8.59137588337515,3.792585078513264,13.390166688237036,bad
2031-07-01,8.643592393474243,8.448842869598366,3.6320114978009093,13.265674241395821,bad
2031-08-01,8.9386856159477,8.309537536756288,3.47466559802326,13.144409475489315,bad
2031-09-01,9.363520346156799,8.173412249719934,3.320499744051336,13.026324755388533,bad
2031-10-01,9.595410684811196,8.040418331265855,3.1694652586616847,12.911371403870024,bad
2031-11-01,7.4601644006422765,7.910506217810288,3.0215125782705474,12.799499857350028,bad
2031-12-01,10.233139834236338,7.783625604675585,2.876591398200274,12.690659811150896,bad
2032-01-01,8.81613757826558,7.659725581411333,2.734650808000451,12.584800354822216,bad
2032-02-01,6.35934781084729,7.538754757676415,2.595639417329961,12.481870098022869,bad
2032-03-01,8.020403861482642,7.420661380171549,2.459505472889525,12.381817287453574,bad
2032-04-01,7.24223532075363,7.305393441094892,2.326196966877297,12.284589915312488,bad
2032-05-01,8.768467305677945,7.192898778576021,2.1956617374228546,12.190135819729187,bad
2032-06-01,6.796118322333264,7.083125169526381,2.0678475614376435,12.098402777615119,bad
2032-07-01,8.4451445277566,6.976020415326962,1.942702240302654,12.00933859035127,bad
2032-08-01,7.419151264276318,6.871532420756824,1.8201736787969454,11.922891162716702,bad
2032-09-01,7.3987573457405125,6.769609266549101,1.7002099576536507,11.839008575444552,bad
2032-10-01,6.468121187828865,6.670199275944353,1.582759400113332,11.757639151775374,bad
2032-11-01,5.273679298435701,6.57325107559471,1.4677706328281177,11.678731518361303,bad
2032-12-01,7.140024636656753,6.478713651156136,1.3551926414539723,11.6022346608583,bad
2033-01-01,8.196726257105375,6.386536397890437,1.2449748212527014,11.528097974528173,bad
2033-02-01,8.469066561503016,6.296669166583316,1.13706702301001,11.456271310156621,bad
2033-03-01,3.3238186033218895,6.209062305069946,1.0314195945610685,11.386705015578823,bad
2033-04-01,6.432080914065527,6.123666695645085,0.927983418200637,11.319349973089533,bad
2033-05-01,5.5016978358657,6.040433788620847,0.8267099442408279,11.254157633000865,bad
2033-06-01,5.37917952738357,5.95931563228179,0.7275512209662001,11.19108004359738,bad
2033-07-01,5.195984085939604,5.880264899473984,0.6304599212228226,11.130069877725145,bad
2033-08-01,5.314099612596724,5.803234911052279,0.5353893658655471,11.07108045623901,bad
2033-09-01,8.311853571162205,5.728179656397975,0.4422935442756728,11.014065768520277,bad
2033-10-01,6.956725059801201,5.655053811207594,0.35112713214972047,10.958980490265468,bad
2033-11-01,4.781174294686385,5.583812752742435,0.26184550674898954,10.90577999873588,bad
2033-12-01,6.231907260878429,5.514412572718018,0.17440475978900238,10.854420385647034,bad
2034-01-01,3.5726537953504542,5.446810088002469,0.08876170813788153,10.804858467867057,bad
2034-02-01,2.8369899667855596,5.380962849283207,0.004873902483049086,10.757051796083363,bad
2034-03-01,4.462323905669542,5.3168291478521645,0.0,10.710958661587894,bad
2034-04-01,3.38408553878865,5.254368020650954,0.0,10.666538101322253,bad
2034-05-01,5.258004060269201,5.193539253709085,0.0,10.623749901315955,bad
2034-06-01,6.689295737645737,5.134303384100396,0.0,10.582554598642837,bad
2034-07-01,5.49999527898727,5.076621700535304,0.0,10.542913482013317,bad
2034-08-01,5.1870781705808575,5.020456242699332,0.0,10.504788591112916,bad
2034-09-01,5.565512280752656,4.965769799441563,0.0,10.468142714790716,bad
2034-10-01,5.460144749429713,4.912525905910218,0.0,10.432939388194944,bad
2034-11-01,5.0904699159613145,4.860688839726472,0.0,10.399142888946768,bad
2034-12-01,4.999197034299037,4.810223616281781,0.0,10.366718232437648,bad
2035-01-01,5.576519039346893,4.7610959832385955,0.0,10.335631166330034,bad
2035-02-01,5.795947890082495,4.713272414309088,0.0,10.305848164336098,bad
2035-03-01,5.21433894590116,4.666720102381666,0.0,10.277336419344245,bad
2035-04-01,3.7853644701613405,4.621406952060411,0.0,10.250063835958564,bad
2035-05-01,4.936566285053582,4.577301571678232,0.0,10.223999022511954,bad
2035-06-01,3.073426878306355,4.534373264840372,0.0,10.199111282609664,bad
2035-07-01,4.768237992607591,4.492592021551084,0.0,10.17537060625595,bad
