Datetime,CO2,Temperature,mhw_lagged
2032-02-01,32.43955175924469,12.702941915089868,1.1739502892610643
2032-03-01,33.00328268823346,13.04925078700528,0.8822643729522675
2032-04-01,35.070200617222234,14.50264565892069,0.6683389454775893
2032-05-01,40.337206546211014,17.728884530836098,0.5905784566434775
2032-06-01,47.13313547519979,21.82074140275151,0.6710629883342043
2032-07-01,52.90101440418857,24.876992274666918,0.8894709969781598
2032-08-01,52.380663333177345,25.068209146582326,1.1883635373128456
2032-09-01,48.26663226216612,23.380547018497733,1.4884571816518477
2032-10-01,41.4263771911549,19.64061389041315,1.7098248326127912
2032-11-01,37.89553612014368,17.258268762328555,1.793355242008115
2032-12-01,34.395437049132454,14.92084163424396,1.7167096217906967
2033-01-01,32.977143682390576,13.236658580189552,1.5004682216950014
2033-02-01,32.53321261137936,12.73606345210496,1.2027767853646336
2033-03-01,33.09694354036814,13.082372324020367,0.9038842450299498
2033-04-01,35.16386146935691,14.535767195935778,0.6846832026172666
2033-05-01,40.43086739834569,17.76200606785119,0.6049917046952658
2033-06-01,47.22679632733447,21.853862939766596,0.6874072454738815
2033-07-01,52.99467525632325,24.910113811682006,0.9110908690558421
2033-08-01,52.47432418531202,25.101330683597418,1.217190033416422
2033-09-01,48.360293114300795,23.413668555512825,1.5244903017813183
2033-10-01,41.520038043289574,19.673735427428234,1.7511335676802526
2033-11-01,37.98919697227836,17.291390299343647,1.8365949861634796
2033-12-01,34.48909790126713,14.953963171259051,1.7580183568581682
2034-01-01,33.07080453452525,13.26978011720464,1.536501341824472
2034-02-01,32.62687346351404,12.769184989120047,1.23160328146821
2034-03-01,33.19060439250281,13.115493861035459,0.9255041171076321
